key,tables,label1,label2,l2d,label3,label4,shortDesc,sign,unit,tipTitle,mainTip,teamTip,playerTip
ortgAdjGap,tas,--->,ORtg Adj,1,Adjustment to ORtg,Adjustment to ORtg,NA,pos,num,Adjustment to ORtg,NA,"The size of the adjustment for the team's adjusted offensive rating, that takes into account the average offensive rating allowed by the team's opponents throughout the season.",NA
pace,"tgs,tas,lu,oo",Pace,Pace,1,Pace,Pace,NA,pos,num,Pace,NA,An estimate of the number of team possessions per 40 minutes.,NA
paceAdj,tas,Pace (Adj*),Pace (Adj*),4,Pace (Adj*),Adjusted Pace,NA,pos,num,Pace (Adjusted for Opponents),NA,"The team's pace, taking into account an adjustment based on the average pace by the team's opponents throughout the season.",NA
paceAdjGap,tas,--->,Pace Adj,1,Adjustment to Pace,Adjustment to Pace,NA,pos,num,Adjustment to Pace,NA,"The size of the adjustment for the team's adjusted pace, that takes into account the average pace by the team's opponents throughout the season.",NA
paint2Ast,"pgps,paps",AST,PAINT2 AST,1,In Paint Assists,In The Paint 2s Assists,NA,pos,int,In The Paint 2s Assists,The total number of assists where the shooter scored in the paint (but not at the rim).,NA,NA
paint2AstP100,paps,AST/100,PAINT2 AST/100,1,In Paint Assists / 100 Poss,In The Paint 2s Assists / 100 Poss,NA,pos,num,In The Paint 2s Assists / 100 Poss,The total number of assists per 100 possessions where the shooter scored in the paint (but not at the rim).,NA,NA
paint2AstP40,"pgps,paps",AST/40,PAINT2 AST/40,1,In Paint Assists / 40 Mins,In The Paint 2s Assists / 40 Mins,NA,pos,num,In The Paint 2s Assists / 40 Mins,The total number of assists per 40 minutes where the shooter scored in the paint (but not at the rim).,NA,NA
paint2AstPg,paps,AST/G,PAINT2 AST/G,1,In Paint Assists / Game,In The Paint 2s Assists / Game,NA,pos,num,In The Paint 2s Assists / Game,The total number of assists per game where the shooter scored in the paint (but not at the rim).,NA,NA
paint2AstdPct,"pgps,taps,paps,tgps",ASTD%,PAINT2 ASTD%,1,In Paint Assisted Pct,In The Paint 2s Assisted Pct,NA,pos,pct,In The Paint 2s Assisted Percentage,The percentage of shots made in the paint (but not at the rim) that were assisted.,NA,NA
paint2Drb,"taps,tgps",DRB,PAINT2 DRB,1,In Paint 2s Def Rebounds,In The Paint 2s Defensive Rebounds,NA,pos,int,In The Paint 2s Defensive Rebounds,The total number of defensive rebounds grabbed on opponent's missed shots in the paint (but not at the rim).,NA,NA
paint2DrbChnc,"taps,tgps",CHNC,PAINT2 DRB CHNC,1,In Paint 2s Def Rebound Chances,In The Paint 2s Defensive Rebound Chances,NA,pos,int,In The Paint 2s Defensive Rebound Chances,The total number of defensive rebounds chances (defensive rebounds grabbed plus opponent offensive rebounds) on opponent's missed shots in the paint (but not at the rim).,NA,NA
paint2DrbPct,"taps,tgps",DRB%,PAINT2 DRB%,1,In Paint 2s Def Rebound Pct,In The Paint 2s Defensive Rebounding Percentage,NA,pos,pct,In The Paint 2s Defensive Rebounding Percentage,Percentage of the opponent's missed shots in the paint (but not at the rim) that were defensive rebounded by the team.,NA,NA
paint2FgPct,"pgps,taps,paps,lu,tgps,oo",FG%,PAINT2 FG%,1,Paint 2s FG%,In The Paint 2s FG%,NA,pos,pct,In The Paint 2s Field Goal Percentage,Field goal percentage on shots taken in the paint (but not at the rim).,NA,NA
paint2FgPctS01,"pgps,taps,paps,tgps",FG%,PAINT2 FG% (0-10s),1,Paint 2s FG% (0-10s on Shot Clock),In The Paint 2s FG% with 0-10 Secs on Shot Clock,NA,pos,pct,In The Paint 2s FG% with 0-10 Secs on Shot Clock,Field goal percentage on shots taken in the paint (but not at the rim) with 0 - 10 seconds remaining on the shot clock.,NA,NA
paint2FgPctS12,"pgps,taps,paps,tgps",FG%,PAINT2 FG% (10-20s),1,Paint 2s FG% (10-20s on Shot Clock),In The Paint 2s FG% with 10-20 Secs on Shot Clock,NA,pos,pct,In The Paint 2s FG% with 10-20 Secs on Shot Clock,Field goal percentage on shots taken in the paint (but not at the rim) with 10 - 20 seconds remaining on the shot clock.,NA,NA
paint2FgPctS23,"pgps,taps,paps,tgps",FG%,PAINT2 FG% (20-30s),1,Paint 2s FG% (20-30s on Shot Clock),In The Paint 2s FG% with 20-30 Secs on Shot Clock,NA,pos,pct,In The Paint 2s FG% with 20-30 Secs on Shot Clock,Field goal percentage on shots taken in the paint (but not at the rim) with 20 - 30 seconds remaining on the shot clock.,NA,NA
paint2Fga,"pgps,taps,paps,lu,tgps,oo",FGA,PAINT2 FGA,1,Paint 2s FGA,In The Paint 2s FGA,NA,pos,int,In The Paint 2s Field Goal Attempts,The total number of field goal attempts on shots taken in the paint (but not at the rim).,NA,NA
paint2FgaFreq,"pgps,taps,paps,lu,tgps,oo",FGA%,PAINT2 FGA%,1,Paint 2s FGA%,In The Paint 2s FGA%,NA,pos,pct,In The Paint 2s Field Goal Attempt Frequency,Percentage of shots taken as in the paint 2-pointers (not at the rim).,NA,NA
paint2FgaFreqAllS01,"pgps,taps,paps,tgps",FGA%,PAINT2 FGA% (0-10s) A,1,Paint 2s FGA% (0-10s) % All,Paint 2s FGA% (0-10s) % of all shots,NA,pos,pct,"In The Paint 2s FGA Freq, 0 - 10 Seconds Left on Shot Clock (% of all shots)",Percentage of all shots taken that were in the paint (but not at the rim) with 0 - 10 seconds remaining on the shot clock.,NA,NA
paint2FgaFreqAllS12,"pgps,taps,paps,tgps",FGA%,PAINT2 FGA% (10-20s) A,1,Paint 2s FGA% (10-20s) % All,Paint 2s FGA% (10-20s) % of all shots,NA,pos,pct,"In The Paint 2s FGA Freq, 10 - 20 Seconds Left on Shot Clock (% of all shots)",Percentage of all shots taken that were in the paint (but not at the rim) with 10 - 20 seconds remaining on the shot clock.,NA,NA
paint2FgaFreqAllS23,"pgps,taps,paps,tgps",FGA%,PAINT2 FGA% (20-30s) A,1,Paint 2s FGA% (20-30s) % All,Paint 2s FGA% (20-30s) % of all shots,NA,pos,pct,"In The Paint 2s FGA Freq, 20 - 30 Seconds Left on Shot Clock (% of all shots)",Percentage of all shots taken that were in the paint (but not at the rim) with 20 - 30 seconds remaining on the shot clock.,NA,NA
paint2FgaFreqClockS01,"pgps,taps,paps,tgps",FGA%,PAINT2 FGA% (0-10s) C,1,Paint 2s FGA% (0-10s) % Clock,Paint 2s FGA% (0-10s) % of 0-10s shots,NA,pos,pct,"In The Paint 2s FGA Freq, 0 - 10 Seconds Left on Shot Clock (% of  0 - 10s shots)",Percentage of all shots taken with 0 - 10 seconds remaining on the shot clock that were in the paint (but not at the rim).,NA,NA
paint2FgaFreqClockS12,"pgps,taps,paps,tgps",FGA%,PAINT2 FGA% (10-20s) C,1,Paint 2s FGA% (10-20s) % Clock,Paint 2s FGA% (10-20s) % of 10-20s shots,NA,pos,pct,"In The Paint 2s FGA Freq, 10 - 20 Seconds Left on Shot Clock (% of 10 - 20s shots)",Percentage of all shots taken with 10 - 20 seconds remaining on the shot clock that were in the paint (but not at the rim).,NA,NA
paint2FgaFreqClockS23,"pgps,taps,paps,tgps",FGA%,PAINT2 FGA% (20-30s) C,1,Paint 2s FGA% (20-30s) % Clock,Paint 2s FGA% (20-30s) % of 20-30s shots,NA,pos,pct,"In The Paint 2s FGA Freq, 20 - 30 Seconds Left on Shot Clock (% of 20 - 30s shots)",Percentage of all shots taken with 20 - 30 seconds remaining on the shot clock that were in the paint (but not at the rim).,NA,NA
paint2FgaFreqZoneS01,"pgps,taps,paps,tgps",FGA%,PAINT2 FGA% (0-10s) Z,1,Paint 2s FGA% (0-10s) % Paint 2s,Paint 2s FGA% (0-10s) % of Paint 2s,NA,pos,pct,"In The Paint 2s FGA Freq, 0 - 10 Seconds Left on Shot Clock (% of Paint 2s)",Percentage of all shots in the paint (but not at the rim) that were taken with 0 - 10 seconds remaining on the shot clock.,NA,NA
paint2FgaFreqZoneS12,"pgps,taps,paps,tgps",FGA%,PAINT2 FGA% (10-20s) Z,1,Paint 2s FGA% (10-20s) % Paint 2s,Paint 2s FGA% (10-20s) % of Paint 2s,NA,pos,pct,"In The Paint 2s FGA Freq, 10 - 20 Seconds Left on Shot Clock (% of Paint 2s)",Percentage of all shots in the paint (but not at the rim) that were taken with 10 - 20 seconds remaining on the shot clock.,NA,NA
paint2FgaFreqZoneS23,"pgps,taps,paps,tgps",FGA%,PAINT2 FGA% (20-30s) Z,1,Paint 2s FGA% (20-30s) % Paint 2s,Paint 2s FGA% (20-30s) % of Paint 2s,NA,pos,pct,"In The Paint 2s FGA Freq, 20 - 30 Seconds Left on Shot Clock (% of Paint 2s)",Percentage of all shots in the paint (but not at the rim) that were taken with 20 - 30 seconds remaining on the shot clock.,NA,NA
paint2FgaP100,"taps,paps,lu,oo",FGA/100,PAINT2 FGA/100,1,Paint 2s FGA / 100,In The Paint 2s FGA / 100 Poss,NA,pos,num,In The Paint 2s Field Goal Attempts / 100 Possessions,Field goal attempts on shots taken in the paint (but not at the rim) per 100 possessions played.,NA,NA
paint2FgaP40,"taps,paps,lu,oo",FGA/40,PAINT2 FGA/40,1,Paint 2s FGA / 40,In The Paint 2s FGA / 40 Mins,NA,pos,num,In The Paint 2s Field Goal Attempts / 40 Minutes,Field goal attempts on shots taken in the paint (but not at the rim) per 40 minutes played.,NA,NA
paint2FgaPg,"taps,paps",FGA/G,PAINT2 FGA/G,1,Paint 2s FGA / Game,In The Paint 2s FGA / Game,NA,pos,num,In The Paint 2s Field Goal Attempts / Game,Field goal attempts on shots taken in the paint (but not at the rim) per game.,NA,NA
paint2FgaS01,"pgps,taps,paps,tgps",FGA,PAINT2 FGA (0-10s),1,Paint 2s FGA (0-10s),In The Paint 2s FGAs with 0-10 Secs on Shot Clock,NA,pos,int,In The Paint 2s FGAs with 0 - 10 Seconds Left on Shot Clock,The total number of field goal attempts on shots taken in the paint (but not at the rim) with 0 - 10 seconds remaining on the shot clock.,NA,NA
paint2FgaS12,"pgps,taps,paps,tgps",FGA,PAINT2 FGA (10-20s),1,Paint 2s FGA (10-20s),In The Paint 2s FGAs with 10-20 Secs on Shot Clock,NA,pos,int,In The Paint 2s FGAs with 10 - 20 Seconds Left on Shot Clock,The total number of field goal attempts on shots taken in the paint (but not at the rim) with 10 - 20 seconds remaining on the shot clock.,NA,NA
paint2FgaS23,"pgps,taps,paps,tgps",FGA,PAINT2 FGA (20-30s),1,Paint 2s FGA (20-30s),In The Paint 2s FGAs with 20-30 Secs on Shot Clock,NA,pos,int,In The Paint 2s FGAs with 20 - 30 Seconds Left on Shot Clock,The total number of field goal attempts on shots taken in the paint (but not at the rim) with 20 - 30 seconds remaining on the shot clock.,NA,NA
paint2Fgm,"pgps,taps,paps,lu,tgps,oo",FGM,PAINT2 FGM,1,Paint 2s FGM,In The Paint 2s FGM,NA,pos,int,In The Paint 2s Field Goals Made,The total number of field goals made on shots taken in the paint (but not at the rim).,NA,NA
paint2FgmA,"pgps,taps,paps,tgps",aFGM,PAINT2 aFGM,1,Assisted Paint 2s,Assisted In The Paint 2s,NA,pos,int,Assisted In The Paint 2s,NA,The total number of assisted paint 2-pointers (not at the rim) made by the team.,The total number of assisted paint 2-pointers (not at the rim) made by the player.
paint2FgmAP100,"taps,paps",aFGM/100,PAINT2 aFGM/100,1,Assisted Paint 2s / 100 Poss,Assisted In The Paint 2s / 100 Poss,NA,pos,num,Assisted In The Paint 2s / 100 Possessions,NA,"The number of assisted paint 2-pointers (not at the rim) made by the team, per 100 possessions played.","The number of assisted paint 2-pointers (not at the rim) made by the player, per 100 possessions played."
paint2FgmAP40,"taps,paps",aFGM/40,PAINT2 aFGM/40,1,Assisted Paint 2s / 40 Mins,Assisted In The Paint 2s / 40 Mins,NA,pos,num,Assisted In The Paint 2s / 40 Minutes,NA,"The number of assisted paint 2-pointers (not at the rim) made by the team, per 40 minutes played.","The number of assisted paint 2-pointers (not at the rim) made by the player, per 40 minutes played."
paint2FgmAPg,"taps,paps",aFGM/G,PAINT2 aFGM/G,1,Assisted Paint 2s / Game,Assisted In The Paint 2s / Game,NA,pos,num,Assisted In The Paint 2s / Game,NA,"The number of assisted paint 2-pointers (not at the rim) made by the team, per game.","The number of assisted paint 2-pointers (not at the rim) made by the player, per game."
paint2FgmS01,"pgps,taps,paps,tgps",FGM,PAINT2 FGM (0-10s),1,Paint 2s FGM (0-10s),In The Paint 2s FGMs with 0-10 Secs on Shot Clock,NA,pos,int,In The Paint 2s FGMs with 0 - 10 Seconds Left on Shot Clock,The total number of field goals made on shots taken in the paint (but not at the rim) with 0 - 10 seconds remaining on the shot clock.,NA,NA
paint2FgmS12,"pgps,taps,paps,tgps",FGM,PAINT2 FGM (10-20s),1,Paint 2s FGM (10-20s),In The Paint 2s FGMs with 10-20 Secs on Shot Clock,NA,pos,int,In The Paint 2s FGMs with 10 - 20 Seconds Left on Shot Clock,The total number of field goals made on shots taken in the paint (but not at the rim) with 10 - 20 seconds remaining on the shot clock.,NA,NA
paint2FgmS23,"pgps,taps,paps,tgps",FGM,PAINT2 FGM (20-30s),1,Paint 2s FGM (20-30s),In The Paint 2s FGMs with 20-30 Secs on Shot Clock,NA,pos,int,In The Paint 2s FGMs with 20 - 30 Seconds Left on Shot Clock,The total number of field goals made on shots taken in the paint (but not at the rim) with 20 - 30 seconds remaining on the shot clock.,NA,NA
paint2FgmU,"pgps,taps,paps,tgps",uFGM,PAINT2 uFGM,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
paint2Orb,"taps,tgps",ORB,PAINT2 ORB,1,Paint 2s Off Rebounds,In The Paint 2s Offensive Rebounds,NA,pos,int,In The Paint 2s Offensive Rebounds,The total number of offensive rebounds grabbed on the team's missed shots in the paint (but not at the rim).,NA,NA
paint2OrbChnc,"taps,tgps",CHNC,PAINT2 ORB CHNC,1,Paint 2s Off Rebound Chances,In The Paint 2s Offensive Rebound Chances,NA,pos,int,In The Paint 2s Offensive Rebound Chances,The total number of offensive rebounds chances (offensive rebounds grabbed plus opponent defensive rebounds) on the team's missed shots in the paint (but not at the rim).,NA,NA
paint2OrbPct,"taps,tgps",ORB%,PAINT2 ORB%,1,Paint 2s Off Rebound Pct,In The Paint 2s Offensive Rebounding Percentage,NA,pos,pct,In The Paint 2s Offensive Rebounding Percentage,Percentage of the team's missed shots in the paint (but not at the rim) that were offensive rebounded by the team.,NA,NA
paint2Reb,"taps,tgps",REB,PAINT2 REB,1,Paint 2s Rebounds,Paint 2s Rebounds,NA,pos,int,In The Paint 2s Rebounds,The total number of rebounds grabbed on the team's and opponent's missed shots in the paint (but not at the rim).,NA,NA
paint2RebChnc,"taps,tgps",CHNC,PAINT2 REB CHNC,1,Paint 2s Rebound Chances,Paint 2s Rebound Chances,NA,pos,int,In The Paint 2s Rebound Chances,The total number of rebounds chances (rebounds grabbed plus opponent rebounds) on the team's and opponent's missed shots in the paint (but not at the rim).,NA,NA
paint2RebPct,"taps,tgps",REB%,PAINT2 REB%,1,Midrange 2s Rebound Pct,Paint 2s Rebounding Percentage,NA,pos,pct,In The Paint 2s Rebounding Percentage,Percentage of the team's and opponent's missed shots in the paint (but not at the rim) that were rebounded by the team.,NA,NA
pbFgPct,"pgps,taps,paps,tgps",PB FG%,PB FG%,1,Putback FG%,Putback FG%,NA,pos,pct,Putback FG%,"Field goal percentage on field goal attempts within 6 seconds of an offensive rebound, taken by the same player who grabbed the offensive rebound.",NA,NA
pbFga,"pgps,taps,paps,tgps",PB FGA,PB FGA,1,Putback FGAs,Putback FGAs,NA,pos,int,Putback FGAs,"Field goal attempts within 6 seconds of an offensive rebound, by the same player who grabbed the offensive rebound.",NA,NA
pbFgaFreq,"pgps,taps,paps,tgps",PB FGA%,PB FGA%,1,Putback FGA Freq,Putback FGA Freq,NA,pos,pct,Putback FGA Freq,The percentage of all field goal attempts that are putback field goal attempts.,NA,NA
pbFgaP100,"taps,paps",PB FGA/100,PB FGA/100,1,Putback FGA / 100,Putback FGA / 100,NA,pos,num,Putback FGA / 100,Putback field goal attempts per 100 possessions played.,NA,NA
pbFgaP40,"taps,paps",PB FGA/40,PB FGA/40,1,Putback FGA / 40,Putback FGA / 40,NA,pos,num,Putback FGA / 40,Putback field goal attempts per 40 minutes played.,NA,NA
pbFgaPg,"taps,paps",PB FGA/G,PB FGA/G,1,Putback FGA / Game,Putback FGA / Game,NA,pos,num,Putback FGA / Game,Putback field goal attempts per game.,NA,NA
pbFgm,"pgps,taps,paps,tgps",PB FGM,PB FGM,1,Putback FGMs,Putback FGMs,NA,pos,int,Putback FGMs,"Field goals made within 6 seconds of an offensive rebound, by the same player who grabbed the offensive rebound.",NA,NA
pctAst2,"pgps,taps,paps,tgps",NA,%AST2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
pctAst3,"pgps,taps,paps,tgps",NA,%AST3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
pctAstAtb3,"pgps,taps,paps,tgps",%AST,%AST ATB3,1,% Asts Above Break 3s,% Asts Above Break 3s,NA,pos,pct,% of Assists on Above Break 3s,The percentage of total assists that were assists on above the break 3s.,NA,NA
pctAstAtr2,"pgps,taps,paps,tgps",%AST,%AST ATR2,1,% Asts At Rim,% Asts At Rim,NA,pos,pct,% of Assists At The Rim,The percentage of total assists that were assists at the rim.,NA,NA
pctAstC3,"pgps,taps,paps,tgps",%AST,%AST C3,1,% Asts Corner 3s,% Asts Corner 3s,NA,pos,pct,% of Asissts on Corner 3s,The percentage of total assists that were assists on corner 3s.,NA,NA
pctAstDunk,"pgps,taps,paps,tgps",%AST,%AST DUNK,1,% Asts Dunks,% Asts Dunks,NA,pos,pct,% of Asissts on Dunks,The percentage of total assists that were assists on dunks.,NA,NA
pctAstMid2,"pgps,taps,paps,tgps",%AST,%AST MID2,1,% Asts Midrange,% Asts Midrange,NA,pos,pct,% of Assists In The Midrange,The percentage of total assists that were assists in the midrange.,NA,NA
pctAstPaint2,"pgps,taps,paps,tgps",%AST,%AST PAINT2,1,% Asts In Paint,% Asts In Paint,NA,pos,pct,% of Assists In The Paint,The percentage of total assists that were assists in the paint.,NA,NA
pctAstRim3s,"pgps,taps,paps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pctOfTeamAst,paps,%TM AST,%TM AST,1,% of Team Assists,% of Team Assists,NA,pos,pct,Percentage of Team Assists,NA,NA,The percentage of a team's assists that a player is responsible for (player ASTs / team total ASTs).
pctOfTeamFga,paps,%TM FGA,%TM FGA,1,% of Team FGAs,% of Team FGAs,NA,pos,pct,Percentage of Team FGAs,NA,NA,The percentage of a team's field goal attempts that a player is responsible for (player FGAa / team total FGAs).
pctOfTeamFta,paps,%TM FTA,%TM FTA,1,% of Team Free Throws,% of Team Free Throws,NA,pos,pct,Percentage of Team Free Throws,NA,NA,The percentage of a team's free throw attempts that a player is responsible for (player FTAs / team total FTAs).
pctOfTeamTov,paps,%TM TOV,%TM TOV,1,% of Team Turnovers,% of Team Turnovers,NA,neg,pct,Percentage of Team Turnovers,NA,NA,The percentage of a team's turnovers that a player is responsible for (player TOVs / team total TOVs).
pf,"pgps,tgs,pas,tas,pgs,taps,paps,lu,tgps,oo",PF,PF,1,Personal Fouls,Personal Fouls,NA,neg,int,Personal Fouls,The total number of personal fouls committed.,NA,NA
pfEff,"tgs,pas,tas,pgs,lu,oo",PF Eff,PF Eff,1,PF Efficiency,Personal Foul Efficiency,NA,pos,ratio,Personal Foul Efficiency,NA,The ratio of steals +  blocks to personal fouls committed by the team.,The ratio of steals +  blocks to personal fouls committed by the player.
pfMins,pos,MinsPF,Mins at PF,1,Minutes at Power Forward,Minutes at Power Forward,NA,pos,int,Minutes at Power Forward,"An estimate of the number of a player's minutes played at Power Forward. Estimates are derived solely from player height and Guard, Forward, Center positional designations. Please refer to each team's positional rankings, and interpret and utilize positional estimates with a grain of salt.",NA,NA
pfP100,"pas,tas,lu,oo",PF/100,PF/100,1,PFs / 100 Poss,Personal Fouls / 100 Poss,NA,neg,num,Personal Fouls / 100 Poss,An estimate of the number of personal fouls committed per 100 possessions played.,NA,NA
pfP40,"pas,tas,lu,oo",PF/40,PF/40,1,PFs / 40 Mins,Personal Fouls / 40 Mins,NA,neg,num,Personal Fouls / 40 Mins,The number of personal fouls committed per 40 minutes played.,NA,NA
pfPct,pos,PF%,% at PF,1,% Minutes at Power Forward,% Minutes at Power Forward,NA,pos,pct,% Minutes at Power Forward,"An estimate of the percentage of a player's minutes played at Power Forward. Estimates are derived solely from player height and Guard, Forward, Center positional designations. Please refer to each team's positional rankings, and interpret and utilize positional estimates with a grain of salt.",NA,NA
